TRAIL NUM,1k SELECT,1k DELETE,1k INSERT,1k UPDATE,100K SELECT,100K DELETE,100K INSERT,100K UPDATE
41,0.16085190000000438,0.3397393000000051,0.3267828000000037,0.33815930000000094,0.18203809999999976,0.32466049999999314,0.3274618000000089,0.32570720000001074
42,0.1593665000000044,0.3282918999999964,0.32884849999999943,0.32317520000000144,0.1843398000000036,0.33263029999997684,0.33139719999999784,0.3327404999999999
43,0.15918289999999757,0.3303131999999991,0.33396069999999867,0.33446810000000227,0.18591349999999807,0.3271517999999958,0.3288727999999992,0.33477659999999787
44,0.15941769999999877,0.3409474999999986,0.3295642000000001,0.33227690000000365,0.18653799999998455,0.3236695999999881,0.34422010000000114,0.3288265999999851
45,0.16736170000000072,0.3243544999999983,0.3410031000000018,0.3409401000000045,0.18300489999998604,0.32410849999999414,0.3273633000000018,0.33005280000000425
46,0.15921330000000466,0.32773459999999943,0.32701120000000117,0.33277529999999444,0.1882342000000108,0.3233836999999937,0.32873760000001084,0.3339548999999806
47,0.1590114999999983,0.33056169999999696,0.3301924000000014,0.3348223999999931,0.184212500000001,0.3751594999999952,0.33086100000002716,0.32557169999998337
48,0.16047400000000067,0.3264901000000009,0.3569908000000055,0.336868299999999,0.18622640000000956,0.338978400000002,0.32761149999998906,0.3287555999999938
49,0.1594522999999981,0.32654349999999965,0.33005960000000556,0.3397277999999986,0.18713560000000484,0.32424389999999903,0.3307436999999993,0.3292533999999989
50,0.15942679999999854,0.32791860000000383,0.3259962999999999,0.3371265999999977,0.1873670999999888,0.32681819999999107,0.3230800000000045,0.4384617999999989
51,0.15887640000000403,0.3371329000000003,0.3459783999999999,0.34619319999999476,0.18615619999999922,0.32642150000000925,0.3421148000000187,0.3597658999999851
52,0.15970699999999738,0.33089129999999756,0.34612600000000526,0.3361462999999958,0.18420399999999404,0.3260683999999969,0.3273702000000185,0.34658379999999056
53,0.1596100000000007,0.3272684999999953,0.32888340000000227,0.3304392000000007,0.18352219999999875,0.3265885999999796,0.3276758000000086,0.3278891999999871
54,0.16001930000000186,0.3294283999999976,0.32575640000000305,0.32112120000000033,0.1860056999999813,0.3403940999999975,0.3284763000000055,0.33453350000002047
55,0.15870769999999368,0.3253248000000042,0.32796689999999273,0.3398928999999953,0.1865055999999754,0.32480820000000676,0.34109370000001604,0.32953729999999837
56,0.15906689999999912,0.33226890000000253,0.3280184999999989,0.3344759999999951,0.18178009999999745,0.328171999999995,0.3445667999999955,0.32852869999999257
57,0.15946850000000268,0.3430169000000092,0.32661969999999485,0.32337119999999686,0.18916020000000344,0.3387452000000053,0.33015369999998256,0.3460078999999894
58,0.16010450000000276,0.32536949999999365,0.32584930000000156,0.3257997000000046,0.18882630000001654,0.32719240000000127,0.32745669999999905,0.32560299999997255
59,0.15967770000000314,0.3572782000000103,0.3282172999999915,0.32267950000000667,0.18632739999998194,0.3241596999999956,0.32840759999999136,0.32767849999999044
60,0.15915240000001063,0.3347357000000102,0.3254171000000099,0.332600400000004,0.1903398999999979,0.32865770000000794,0.32446899999999346,0.34503349999999955
61,0.15907599999999888,0.32877999999999474,0.3277457999999882,0.32344340000000216,0.1902986999999996,0.34218280000001755,0.34367280000000733,0.3389085000000023
62,0.15983509999999512,0.3259675000000044,0.32652929999999003,0.32590419999999654,0.18624969999999053,0.32437390000001187,0.32539620000000014,0.3581331999999975
63,0.15995440000000372,0.3438094999999919,0.3282085999999964,0.35167669999999873,0.18413619999998332,0.32302439999998,0.33345769999999675,0.3326121999999998
64,0.16012119999999186,0.32625140000000385,0.3426754999999986,0.33938630000000103,0.19170250000001943,0.32702610000001187,0.3282451999999978,0.32394990000000234
65,0.15997450000000413,0.3256043999999889,0.3273633000000018,0.3412526999999983,0.1852072000000078,0.3293096000000162,0.32416520000001015,0.3376019000000099
66,0.16010509999999556,0.335526999999999,0.33307019999999454,0.32286350000001107,0.18556169999999383,0.32908850000001166,0.32717580000002044,0.34386569999998073
67,0.16083350000000962,0.3613756999999964,0.3237960999999956,0.3223510999999917,0.1920261999999866,0.3275190999999893,0.32760110000000964,0.32731200000000626
68,0.15976349999999684,0.3274071999999961,0.32734769999999,0.3390821999999929,0.18299310000000446,0.32583230000000185,0.32653229999999667,0.34095979999997894
69,0.15900480000000528,0.32975639999999373,0.32627399999999795,0.33799229999999625,0.1915625000000034,0.34196000000000026,0.3253601000000117,0.3299358999999811
70,0.1588303000000053,0.32658689999999524,0.32748460000000534,0.3227451000000059,0.18114249999999288,0.33010609999999474,0.32626289999998903,0.3236313000000166
71,0.15888660000000243,0.372848999999988,0.35085859999999514,0.3420534999999916,0.1890286999999944,0.32391549999999825,0.32819920000000025,0.3661233999999922
72,0.15961640000000443,0.32748019999999656,0.325883900000008,0.3306199000000021,0.18878689999999665,0.3281183999999939,0.36982899999998153,0.3269176000000016
73,0.15900539999999808,0.32744870000000503,0.3283899000000048,0.3240759000000111,0.1840134000000262,0.3247561000000019,0.3254207999999892,0.32934929999998985
74,0.15937480000000903,0.3268860000000018,0.3272740999999968,0.32355919999999116,0.18126359999999409,0.32679790000000253,0.3253300000000081,0.3329525999999987
75,0.159551399999998,0.329306399999993,0.3265954000000022,0.3212693000000115,0.18466429999998013,0.3260304000000076,0.32786000000001536,0.3354172000000233
76,0.15982069999999737,0.34623600000000465,0.3265310000000028,0.32256680000000415,0.180912300000017,0.32579890000002365,0.32798789999998235,0.32860619999999585
77,0.15981480000000658,0.3271238999999895,0.3273679999999928,0.3375611999999961,0.1891598000000272,0.32770610000000033,0.34389449999997623,0.3342023000000154
78,0.15945349999999792,0.3312223000000074,0.3568203999999895,0.3214976999999948,0.19116820000002122,0.3268472000000031,0.32759699999999725,0.3219020999999884
79,0.15939210000000514,0.32650170000000855,0.3406489999999991,0.339685199999991,0.18769839999998794,0.3468458000000112,0.3745322999999985,0.3253300000000081
80,0.1641799000000077,0.3306010000000015,0.327139399999993,0.3234337000000096,0.18506800000000112,0.3297898999999802,0.3642047999999818,0.33551299999999173
81,0.1591846999999973,0.32467589999998836,0.3356306000000018,0.3482223999999974,0.2129634000000067,0.32804870000001074,0.3283645000000206,0.3374402000000032
82,0.1597174999999993,0.33489500000000305,0.33500060000000076,0.33282020000000045,0.18759460000001127,0.3265158000000099,0.32610919999999055,0.34743850000000975
83,0.1598087999999933,0.32837329999999554,0.32567780000000823,0.3389080999999976,0.18861669999998298,0.3472120000000132,0.3561999000000071,0.32448759999999766
84,0.15905220000000497,0.3321379000000064,0.32408180000000186,0.33807429999998817,0.1886020999999971,0.3286458000000039,0.3247888999999873,0.3248692999999889
85,0.15927220000000375,0.3243499999999955,0.326676599999999,0.3253231999999997,0.18554710000000796,0.3263377000000105,0.3270270999999809,0.32741180000002146
86,0.16102810000001,0.32824560000000247,0.3286618000000061,0.3232979,0.1814711000000102,0.3263773000000185,0.3268073000000129,0.32989200000000096
87,0.1590467999999987,0.3265061999999972,0.333831399999994,0.33537579999999423,0.1888424999999927,0.32875029999999583,0.34127080000001797,0.33430369999999243
88,0.1600593999999944,0.32741420000000687,0.32919599999999605,0.33391329999999186,0.18239909999999782,0.32890890000001605,0.32488750000001687,0.32433580000000006
89,0.15932300000000055,0.32724980000000414,0.3258665000000036,0.33788140000000055,0.1838055000000054,0.3253592000000083,0.3420120000000111,0.33453850000000784
90,0.16434909999999547,0.33118989999999826,0.35730190000001016,0.32341329999999857,0.1842053999999962,0.33226849999999786,0.33832630000000563,0.32882759999998257
91,0.16101460000000145,0.32722660000000303,0.33308219999999267,0.3313055999999932,0.18382669999999735,0.323051200000009,0.32905139999999733,0.3345711999999992
92,0.15989879999999346,0.34555670000000305,0.3278660000000002,0.33104190000000244,0.18368789999999535,0.33272260000001097,0.3470872999999983,0.3284275999999977
93,0.15841690000000597,0.1595056000000028,0.3236297000000121,0.33447870000000535,0.18305509999999003,0.3253224999999986,0.3251094999999964,0.35578129999998964
94,0.15823449999999184,0.3262090999999998,0.32808460000001105,0.3250802999999962,0.18671770000000265,0.33005309999998644,0.33731120000001624,0.33140799999998194
95,0.1584236000000061,0.32140400000000113,0.3286720999999915,0.3297800999999936,0.1845034000000112,0.3269898000000069,0.34118720000000735,0.3639182000000005
96,0.15921369999999513,0.34056670000001077,0.3281152000000134,0.3423360000000031,0.1854093999999975,0.35141729999998006,0.3612216999999873,0.3371180000000038
97,0.1592646000000002,0.32498819999999284,0.3255503000000033,0.34054159999999456,0.1802720000000022,0.3426755000000128,0.32727060000001984,0.3253366000000142
98,0.15870789999999602,0.3259065000000021,0.34232209999998986,0.32579549999999813,0.1823261000000116,0.32773210000001995,0.32609889999997677,0.33458400000000665
99,0.15858540000000687,0.32726180000000227,0.3276101999999952,0.34078359999999464,0.18248420000000465,0.3306790000000035,0.32581060000001116,0.33076160000001664
AVERAGES
,0.1598701150000005,0.33315732399999987,0.33119311299999993,0.3326479859999994,0.18611985000000003,0.3312239540000019,0.3328648410000007,0.33625288199999803
